time_sec,x,y,z,yaw
649.827,3.553977035319244,-4.653786321021207,0.0,-0.6453642628963265
649.848,3.5539770353192557,-4.653786321021216,0.0,-0.6387879471108948
649.869,3.5539770353192672,-4.653786321021224,0.0,-0.6322116313254835
649.89,3.5539770353192672,-4.653786321021224,0.0,-0.6256353155400792
649.911,3.5539770353192672,-4.653786321021224,0.0,-0.6190589997546954
649.932,3.5539770353192672,-4.653786321021224,0.0,-0.612482683969291
649.953,3.5539770353192672,-4.653786321021224,0.0,-0.6059063681839071
649.974,3.5539770353192672,-4.653786321021224,0.0,-0.5993300523985027
649.995,3.5539770353192672,-4.653786321021224,0.0,-0.5927537366131189
650.016,3.553977035319279,-4.653786321021232,0.0,-0.5866184208274721
650.037,3.553977035319291,-4.65378632102124,0.0,-0.5805671050419831
650.058,3.553977035319315,-4.653786321021255,0.0,-0.57495678925632
650.079,3.5539770353193436,-4.653786321021274,0.0,-0.56978747347065
650.1,3.5539770353193663,-4.653786321021288,0.0,-0.5647861576851252
650.121,3.5539770353193902,-4.653786321021303,0.0,-0.5600887892679498
650.142,3.5539770353193934,-4.653786321021305,0.0,-0.5553914208509314
650.163,3.553977035319398,-4.6537863210213075,0.0,-0.5506940524339301
650.184,3.5539770353193947,-4.653786321021306,0.0,-0.5459966840169254
650.205,3.553977035319399,-4.653786321021308,0.0,-0.5412993155999241
650.226,3.5539770353193947,-4.653786321021306,0.0,-0.5366019471829228
650.247,3.553977035319398,-4.6537863210213075,0.0,-0.531904578765918
650.268,3.5539770353193934,-4.653786321021305,0.0,-0.5272072103489167
650.289,3.5539770353193965,-4.653786321021307,0.0,-0.522509841931912
650.31,3.553977035319381,-4.653786321021298,0.0,-0.5178124735148868
650.331,3.5539770353193747,-4.653786321021294,0.0,-0.5131151050978207
650.352,3.5539770353193654,-4.653786321021289,0.0,-0.5084177366807409
650.373,3.553977035319353,-4.653786321021282,0.0,-0.5037203682636474
650.394,3.55397703531935,-4.65378632102128,0.0,-0.4990229998464992
650.415,3.553977035319342,-4.6537863210212755,0.0,-0.4943256314293614
650.436,3.5539770353193325,-4.65378632102127,0.0,-0.489628263012186
650.457,3.5539770353193276,-4.6537863210212675,0.0,-0.4849308945949867
650.478,3.553977035319315,-4.653786321021261,0.0,-0.48023352617777026
650.499,3.5539770353193028,-4.653786321021255,0.0,-0.4755361577605129
650.52,3.553977035319333,-4.65378632102127,0.0,-0.4712797893430233
650.541,3.553977035319347,-4.653786321021277,0.0,-0.4671074209257121
650.562,3.5539770353193822,-4.653786321021295,0.0,-0.4633760525082097
650.583,3.5539770353194284,-4.653786321021318,0.0,-0.4600856840907003
650.604,3.5539770353194555,-4.6537863210213315,0.0,-0.45696331567334986
650.625,3.553977035319481,-4.653786321021344,0.0,-0.45414489462435564
650.646,3.5539770353194937,-4.65378632102135,0.0,-0.4513264735755047
650.667,3.553977035319497,-4.653786321021352,0.0,-0.4485080525266607
650.688,3.553977035319505,-4.6537863210213555,0.0,-0.4456896314778063
650.709,3.553977035319497,-4.653786321021352,0.0,-0.44287121042893157
650.73,3.5539770353194906,-4.653786321021349,0.0,-0.44005278938004655
650.751,3.5539770353194844,-4.653786321021347,0.0,-0.4372343683311616
650.772,3.5539770353194844,-4.653786321021347,0.0,-0.43441594728223554
650.793,3.5539770353194844,-4.653786321021347,0.0,-0.4315975262333095
650.814,3.5539770353194826,-4.653786321021346,0.0,-0.42877910518438017
650.835,3.553977035319476,-4.653786321021343,0.0,-0.42596068413544047
650.856,3.553977035319476,-4.653786321021343,0.0,-0.42314226308648034
650.877,3.553977035319476,-4.653786321021343,0.0,-0.4203238420374997
650.898,3.553977035319471,-4.653786321021341,0.0,-0.41750542098848836
650.919,3.5539770353194595,-4.653786321021336,0.0,-0.41468699993949065
650.94,3.553977035319453,-4.653786321021333,0.0,-0.41186857889047596
650.961,3.5539770353194546,-4.653786321021334,0.0,-0.40905015784144405
650.982,3.553977035319453,-4.653786321021333,0.0,-0.4062317367923917
651.003,3.5539770353194546,-4.653786321021334,0.0,-0.40341331574333944
651.024,3.5539770353194466,-4.653786321021331,0.0,-0.4005948946942734
651.045,3.55397703531944,-4.653786321021328,0.0,-0.39777647364518354
651.066,3.5539770353194418,-4.653786321021329,0.0,-0.3949580525960629
651.087,3.5539770353194386,-4.653786321021327,0.0,-0.3921396315469526
651.108,3.5539770353194404,-4.653786321021328,0.0,-0.3893212104978319
651.129,3.5539770353194338,-4.653786321021325,0.0,-0.386502789448708
651.15,3.5539770353193973,-4.65378632102131,0.0,-0.38324336839971035
651.171,3.553977035319386,-4.653786321021306,0.0,-0.37989994735044214
651.192,3.5539770353193694,-4.6537863210212995,0.0,-0.3761155263012014
651.213,3.553977035319358,-4.653786321021295,0.0,-0.3718901052517694
651.234,3.5539770353193547,-4.653786321021294,0.0,-0.3674966842020932
651.255,3.553977035319358,-4.653786321021295,0.0,-0.3626622631523454
651.276,3.553977035319371,-4.6537863210213,0.0,-0.35774384210233034
651.297,3.5539770353193894,-4.6537863210213075,0.0,-0.35238442105226075
651.318,3.553977035319456,-4.6537863210213315,0.0,-0.3465840000020001
651.339,3.5539770353195412,-4.653786321021362,0.0,-0.3406155789515088
651.36,3.55397703531961,-4.653786321021386,0.0,-0.3346471579008878
651.381,3.5539770353196536,-4.653786321021401,0.0,-0.3282377368504103
651.402,3.553977035319677,-4.653786321021409,0.0,-0.3213873157999636
651.423,3.5539770353196922,-4.653786321021414,0.0,-0.31436889474940916
651.444,3.553977035319699,-4.653786321021416,0.0,-0.30690947369895044
651.465,3.5539770353197038,-4.653786321021418,0.0,-0.2990090526484986
651.486,3.5539770353197038,-4.653786321021418,0.0,-0.29094063159795275
651.507,3.5539770353197038,-4.653786321021418,0.0,-0.28243121054749226
651.528,3.5539770353197,-4.653786321021417,0.0,-0.2738377894969216
651.549,3.5539770353196984,-4.653786321021416,0.0,-0.2648033684464398
651.57,3.5539770353196967,-4.653786321021415,0.0,-0.25532794739598197
651.591,3.553977035319693,-4.653786321021414,0.0,-0.245684526345437
651.612,3.553977035319688,-4.653786321021413,0.0,-0.23560010529497402
651.633,3.5539770353196842,-4.653786321021412,0.0,-0.22526589477076972
